utterance_id,user_id,utterance_length,substitutions,deletions,insertions,wer,insertion_rate,deletion_rate,substitution_rate
n000261-fn000684-253.6182-254.8438,n000261,2,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-254.8438-257.4174,n000261,10,2,0,0,0.2,0.0,0.0,0.2
n000261-fn000684-257.4174-258.5009,n000261,1,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-259.8051-261.2336,n000261,4,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-262.5224-263.7035,n000261,2,0,0,1,0.5,0.5,0.0,0.0
n000261-fn000684-265.3494-268.1442,n000261,7,3,0,0,0.428571,0.0,0.0,0.428571
n000261-fn000684-268.6642-270.3833,n000261,5,1,1,0,0.4,0.0,0.2,0.2
n000261-fn000684-270.3833-271.4095,n000261,3,1,0,1,0.666667,0.333333,0.0,0.333333
n000261-fn000684-28.2022-30.7153,n000261,7,1,1,0,0.285714,0.0,0.142857,0.142857
n000261-fn000684-281.7081-283.2249,n000261,5,0,0,1,0.2,0.2,0.0,0.0
n000261-fn000684-283.2249-285.1646,n000261,5,2,0,0,0.4,0.0,0.0,0.4
n000261-fn000684-285.6304-287.9923,n000261,7,1,0,0,0.142857,0.0,0.0,0.142857
n000261-fn000684-300.3251-301.9864,n000261,6,5,0,1,1.0,0.166667,0.0,0.833333
n000261-fn000684-301.9864-304.0981,n000261,5,0,2,0,0.4,0.0,0.4,0.0
n000261-fn000684-304.9987-307.4640,n000261,3,1,0,0,0.333333,0.0,0.0,0.333333
n000261-fn000684-307.4640-308.9583,n000261,6,2,0,0,0.333333,0.0,0.0,0.333333
n000261-fn000684-309.9676-312.1871,n000261,7,2,1,0,0.428571,0.0,0.142857,0.285714
n000261-fn000684-313.4862-314.6944,n000261,4,4,0,2,1.5,0.5,0.0,1.0
n000261-fn000684-316.3247-316.9391,n000261,1,1,0,0,1.0,0.0,0.0,1.0
n000261-fn000684-316.9391-318.6501,n000261,2,2,0,3,2.5,1.5,0.0,1.0
n000261-fn000684-320.2493-322.5163,n000261,9,0,1,1,0.222222,0.111111,0.111111,0.0
n000261-fn000684-322.9914-324.7502,n000261,6,0,1,0,0.166667,0.0,0.166667,0.0
n000261-fn000684-324.7502-326.7747,n000261,8,1,3,0,0.5,0.0,0.375,0.125
n000261-fn000684-337.1443-338.0082,n000261,2,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-338.0082-340.6306,n000261,8,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-351.2211-352.8980,n000261,4,0,1,0,0.25,0.0,0.25,0.0
n000261-fn000684-354.5594-356.5801,n000261,5,1,1,3,1.0,0.6,0.2,0.2
n000261-fn000684-357.8222-360.1824,n000261,6,1,1,1,0.5,0.166667,0.166667,0.166667
n000261-fn000684-360.1824-362.4204,n000261,6,1,1,0,0.333333,0.0,0.166667,0.166667
n000261-fn000684-362.4204-363.8334,n000261,6,2,1,0,0.5,0.0,0.166667,0.333333
n000261-fn000684-373.6000-374.7262,n000261,2,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-374.7262-376.6799,n000261,4,0,1,0,0.25,0.0,0.25,0.0
n000261-fn000684-376.6799-379.4681,n000261,9,0,4,0,0.444444,0.0,0.444444,0.0
n000261-fn000684-380.1195-380.7196,n000261,1,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-381.7133-384.0801,n000261,8,2,2,0,0.5,0.0,0.25,0.25
n000261-fn000684-393.0821-395.5258,n000261,8,8,0,2,1.25,0.25,0.0,1.0
n000261-fn000684-397.6923-398.3021,n000261,2,0,1,0,0.5,0.0,0.5,0.0
n000261-fn000684-399.3321-400.2327,n000261,2,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-401.0246-402.7956,n000261,5,3,0,1,0.8,0.2,0.0,0.6
n000261-fn000684-402.7956-405.7147,n000261,4,0,1,1,0.5,0.25,0.25,0.0
n000261-fn000684-407.0189-407.8109,n000261,1,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-408.4569-409.3419,n000261,3,0,1,0,0.333333,0.0,0.333333,0.0
n000261-fn000684-410.1027-411.3788,n000261,2,1,0,0,0.5,0.0,0.0,0.5
n000261-fn000684-414.3948-416.0873,n000261,5,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-416.5841-417.8173,n000261,4,2,0,0,0.5,0.0,0.0,0.5
n000261-fn000684-417.8173-420.1824,n000261,4,0,1,0,0.25,0.0,0.25,0.0
n000261-fn000684-432.4514-435.3064,n000261,12,0,3,0,0.25,0.0,0.25,0.0
n000261-fn000684-435.3064-436.8324,n000261,4,1,0,0,0.25,0.0,0.0,0.25
n000261-fn000684-436.8324-438.1523,n000261,5,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-438.1523-439.2671,n000261,5,1,1,0,0.4,0.0,0.2,0.2
n000261-fn000684-439.2671-440.2951,n000261,4,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-451.4503-452.6404,n000261,3,0,1,0,0.333333,0.0,0.333333,0.0
n000261-fn000684-452.6404-455.2545,n000261,3,1,0,0,0.333333,0.0,0.0,0.333333
n000261-fn000684-455.2545-456.6301,n000261,5,2,0,0,0.4,0.0,0.0,0.4
n000261-fn000684-458.1673-459.6734,n000261,5,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-459.6734-462.2717,n000261,8,0,1,0,0.125,0.0,0.125,0.0
n000261-fn000684-46.3634-47.5337,n000261,2,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-462.2717-463.7309,n000261,6,4,2,0,1.0,0.0,0.333333,0.666667
n000261-fn000684-463.7309-465.0583,n000261,4,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-47.5337-49.3677,n000261,5,3,0,1,0.8,0.2,0.0,0.6
n000261-fn000684-475.6336-476.3340,n000261,2,0,1,0,0.5,0.0,0.5,0.0
n000261-fn000684-478.6247-481.1416,n000261,8,3,2,2,0.875,0.25,0.25,0.375
n000261-fn000684-481.1416-483.1405,n000261,6,2,1,0,0.5,0.0,0.166667,0.333333
n000261-fn000684-483.8209-485.4600,n000261,6,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-485.4600-487.6138,n000261,6,3,2,0,0.833333,0.0,0.333333,0.5
n000261-fn000684-49.3677-51.4686,n000261,5,2,0,1,0.6,0.2,0.0,0.4
n000261-fn000684-497.9306-498.7251,n000261,2,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-499.3222-500.4459,n000261,1,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-500.9607-502.5206,n000261,4,2,2,0,1.0,0.0,0.5,0.5
n000261-fn000684-502.5206-504.0082,n000261,4,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-504.0082-506.7089,n000261,9,3,2,0,0.555556,0.0,0.222222,0.333333
n000261-fn000684-51.4686-53.5182,n000261,5,2,0,0,0.4,0.0,0.0,0.4
n000261-fn000684-518.7290-521.6743,n000261,8,1,4,1,0.75,0.125,0.5,0.125
n000261-fn000684-521.6743-523.1842,n000261,3,1,0,2,1.0,0.666667,0.0,0.333333
n000261-fn000684-523.9427-526.3035,n000261,8,3,0,0,0.375,0.0,0.0,0.375
n000261-fn000684-526.7714-527.7709,n000261,4,2,0,0,0.5,0.0,0.0,0.5
n000261-fn000684-527.7709-529.3979,n000261,7,2,0,0,0.285714,0.0,0.0,0.285714
n000261-fn000684-529.3979-531.7242,n000261,9,2,0,2,0.444444,0.222222,0.0,0.222222
n000261-fn000684-54.1394-56.2435,n000261,7,0,2,2,0.571429,0.285714,0.285714,0.0
n000261-fn000684-553.0322-554.0259,n000261,4,2,0,0,0.5,0.0,0.0,0.5
n000261-fn000684-555.2215-556.3860,n000261,3,2,0,1,1.0,0.333333,0.0,0.666667
n000261-fn000684-56.9402-57.8271,n000261,1,0,0,1,1.0,1.0,0.0,0.0
n000261-fn000684-576.5465-578.3466,n000261,4,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-579.1302-579.5694,n000261,1,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-58.3957-60.5510,n000261,6,2,1,1,0.666667,0.166667,0.166667,0.333333
n000261-fn000684-584.1873-585.4268,n000261,4,3,0,1,1.0,0.25,0.0,0.75
n000261-fn000684-585.4268-586.2539,n000261,1,1,0,1,2.0,1.0,0.0,1.0
n000261-fn000684-586.7117-587.1107,n000261,1,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-591.6014-594.5560,n000261,8,1,2,0,0.375,0.0,0.25,0.125
n000261-fn000684-594.5560-596.2208,n000261,6,0,0,1,0.166667,0.166667,0.0,0.0
n000261-fn000684-596.2208-597.5964,n000261,3,1,0,1,0.666667,0.333333,0.0,0.333333
n000261-fn000684-61.5409-62.3323,n000261,2,1,0,0,0.5,0.0,0.0,0.5
n000261-fn000684-611.1680-612.1821,n000261,1,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-62.3323-63.3844,n000261,1,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-622.3386-624.7489,n000261,6,4,0,0,0.666667,0.0,0.0,0.666667
n000261-fn000684-63.3844-65.4099,n000261,9,3,1,0,0.444444,0.0,0.111111,0.333333
n000261-fn000684-651.2174-651.6219,n000261,1,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-658.6864-659.4126,n000261,2,0,1,0,0.5,0.0,0.5,0.0
n000261-fn000684-660.1212-660.8137,n000261,1,1,0,1,2.0,1.0,0.0,1.0
n000261-fn000684-662.4129-664.3523,n000261,6,1,1,0,0.333333,0.0,0.166667,0.166667
n000261-fn000684-665.4428-666.4154,n000261,5,3,2,0,1.0,0.0,0.4,0.6
n000261-fn000684-674.3218-677.3093,n000261,9,3,1,0,0.444444,0.0,0.111111,0.333333
n000261-fn000684-677.8894-678.7089,n000261,3,3,0,0,1.0,0.0,0.0,1.0
n000261-fn000684-692.0131-693.2707,n000261,5,1,0,0,0.2,0.0,0.0,0.2
n000261-fn000684-694.6682-695.7240,n000261,3,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-706.0605-708.8486,n000261,7,6,0,1,1.0,0.142857,0.0,0.857143
n000261-fn000684-709.9820-711.7957,n000261,5,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-721.4892-723.3280,n000261,4,1,0,0,0.25,0.0,0.0,0.25
n000261-fn000684-729.8326-730.7941,n000261,2,1,0,0,0.5,0.0,0.0,0.5
n000261-fn000684-730.7941-732.8291,n000261,8,5,1,1,0.875,0.125,0.125,0.625
n000261-fn000684-733.3123-735.6513,n000261,9,0,1,1,0.222222,0.111111,0.111111,0.0
n000261-fn000684-736.1481-738.7878,n000261,7,2,0,1,0.428571,0.142857,0.0,0.285714
n000261-fn000684-748.2468-748.9476,n000261,2,2,0,2,2.0,1.0,0.0,1.0
n000261-fn000684-748.9476-749.8932,n000261,2,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-75.9224-78.4138,n000261,2,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-753.6634-755.7906,n000261,6,0,1,1,0.333333,0.166667,0.166667,0.0
n000261-fn000684-757.2812-757.8392,n000261,1,1,0,0,1.0,0.0,0.0,1.0
n000261-fn000684-757.8392-759.6788,n000261,5,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-769.2379-771.2098,n000261,7,2,1,1,0.571429,0.142857,0.142857,0.285714
n000261-fn000684-771.2098-772.1881,n000261,2,1,0,0,0.5,0.0,0.0,0.5
n000261-fn000684-773.0543-773.5788,n000261,1,1,0,0,1.0,0.0,0.0,1.0
n000261-fn000684-773.5788-776.0821,n000261,4,3,0,4,1.75,1.0,0.0,0.75
n000261-fn000684-776.0821-778.0230,n000261,5,0,1,0,0.2,0.0,0.2,0.0
n000261-fn000684-778.6378-779.8717,n000261,3,1,0,0,0.333333,0.0,0.0,0.333333
n000261-fn000684-787.9106-789.7931,n000261,7,6,1,0,1.0,0.0,0.142857,0.857143
n000261-fn000684-79.5986-82.4871,n000261,6,1,0,0,0.166667,0.0,0.0,0.166667
n000261-fn000684-790.7792-792.3149,n000261,5,3,1,0,0.8,0.0,0.2,0.6
n000261-fn000684-793.6274-794.4917,n000261,2,2,0,1,1.5,0.5,0.0,1.0
n000261-fn000684-795.6006-798.3247,n000261,6,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-809.4487-810.9418,n000261,5,2,1,0,0.6,0.0,0.2,0.4
n000261-fn000684-820.4386-821.7666,n000261,4,1,0,0,0.25,0.0,0.0,0.25
n000261-fn000684-824.4256-826.0675,n000261,4,2,0,1,0.75,0.25,0.0,0.5
n000261-fn000684-826.0675-828.2977,n000261,6,2,0,0,0.333333,0.0,0.0,0.333333
n000261-fn000684-83.2409-85.0110,n000261,2,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-836.5237-838.2864,n000261,3,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-838.2864-839.9330,n000261,4,1,0,0,0.25,0.0,0.0,0.25
n000261-fn000684-848.1559-849.7358,n000261,4,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-849.7358-852.5618,n000261,7,1,2,0,0.428571,0.0,0.285714,0.142857
n000261-fn000684-853.5245-854.4346,n000261,1,1,0,1,2.0,1.0,0.0,1.0
n000261-fn000684-854.9134-855.6733,n000261,1,1,0,2,3.0,2.0,0.0,1.0
n000261-fn000684-86.1601-88.1321,n000261,4,0,0,1,0.25,0.25,0.0,0.0
n000261-fn000684-862.8708-864.4105,n000261,2,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-866.3469-867.7239,n000261,4,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-868.1873-868.8182,n000261,1,0,0,0,0.0,0.0,0.0,0.0
n000261-fn000684-870.3302-873.0874,n000261,9,4,0,1,0.555556,0.111111,0.0,0.444444
n000261-fn000684-881.5425-882.7660,n000261,3,1,0,0,0.333333,0.0,0.0,0.333333
n000261-fn000684-89.1971-90.9673,n000261,3,1,0,0,0.333333,0.0,0.0,0.333333
n000261-fn000684-90.9673-93.5745,n000261,3,1,0,1,0.666667,0.333333,0.0,0.333333
n000261-fn000684-93.5745-96.4742,n000261,7,3,1,0,0.571429,0.0,0.142857,0.428571
n000261-fn000684-96.4742-97.2954,n000261,1,1,0,1,2.0,1.0,0.0,1.0
n000261-fn000684-97.8788-98.7893,n000261,2,1,0,0,0.5,0.0,0.0,0.5
n000261-fn000684-99.5566-101.0961,n000261,3,0,0,0,0.0,0.0,0.0,0.0
n000262-fn000687-104.5476-106.1390,n000262,5,0,0,0,0.0,0.0,0.0,0.0
n000262-fn000687-117.3824-118.3979,n000262,3,1,0,0,0.333333,0.0,0.0,0.333333
n000262-fn000687-132.9831-134.1181,n000262,4,1,0,0,0.25,0.0,0.0,0.25
n000262-fn000687-143.3968-145.1400,n000262,2,0,0,0,0.0,0.0,0.0,0.0
n000262-fn000687-158.3588-160.5718,n000262,5,3,0,0,0.6,0.0,0.0,0.6
n000262-fn000687-171.8645-172.9048,n000262,3,0,0,0,0.0,0.0,0.0,0.0
n000262-fn000687-172.9048-175.1515,n000262,3,3,0,0,1.0,0.0,0.0,1.0
n000262-fn000687-192.7236-194.9799,n000262,2,1,0,1,1.0,0.5,0.0,0.5
n000262-fn000687-206.5481-207.4335,n000262,3,1,2,0,1.0,0.0,0.666667,0.333333
n000262-fn000687-218.3680-220.9122,n000262,3,0,0,0,0.0,0.0,0.0,0.0
n000262-fn000687-231.7230-233.3357,n000262,2,0,0,0,0.0,0.0,0.0,0.0
n000262-fn000687-233.3357-234.4446,n000262,3,0,0,0,0.0,0.0,0.0,0.0
n000262-fn000687-246.3224-248.3984,n000262,3,1,0,0,0.333333,0.0,0.0,0.333333
n000262-fn000687-259.8752-260.9281,n000262,1,1,0,1,2.0,1.0,0.0,1.0
n000262-fn000687-27.0349-28.1829,n000262,2,0,0,0,0.0,0.0,0.0,0.0
n000262-fn000687-272.4400-274.8554,n000262,4,2,0,1,0.75,0.25,0.0,0.5
n000262-fn000687-275.4216-276.5600,n000262,1,1,0,0,1.0,0.0,0.0,1.0
n000262-fn000687-289.1027-290.1087,n000262,2,0,0,0,0.0,0.0,0.0,0.0
n000262-fn000687-290.8023-292.1531,n000262,3,0,0,0,0.0,0.0,0.0,0.0
n000262-fn000687-305.7142-306.6656,n000262,2,0,0,0,0.0,0.0,0.0,0.0
n000262-fn000687-319.7804-321.3218,n000262,2,1,0,0,0.5,0.0,0.0,0.5
n000262-fn000687-336.4504-337.8881,n000262,2,1,0,1,1.0,0.5,0.0,0.5
n000262-fn000687-350.3174-351.3267,n000262,1,0,0,0,0.0,0.0,0.0,0.0
n000262-fn000687-353.2366-354.7285,n000262,5,0,0,0,0.0,0.0,0.0,0.0
n000262-fn000687-367.9253-370.1798,n000262,3,1,0,0,0.333333,0.0,0.0,0.333333
n000262-fn000687-389.0893-391.0344,n000262,6,1,0,0,0.166667,0.0,0.0,0.166667
n000262-fn000687-398.5378-399.5889,n000262,3,0,0,0,0.0,0.0,0.0,0.0
n000262-fn000687-410.0282-412.1932,n000262,3,1,0,0,0.333333,0.0,0.0,0.333333
n000262-fn000687-412.1932-413.7618,n000262,2,1,1,0,1.0,0.0,0.5,0.5
n000262-fn000687-425.6514-428.7164,n000262,6,0,1,0,0.166667,0.0,0.166667,0.0
n000262-fn000687-43.1325-44.1791,n000262,2,0,0,0,0.0,0.0,0.0,0.0
n000262-fn000687-437.6883-438.6194,n000262,1,0,0,0,0.0,0.0,0.0,0.0
n000262-fn000687-448.7317-449.6221,n000262,1,1,0,0,1.0,0.0,0.0,1.0
n000262-fn000687-450.5694-451.2153,n000262,1,0,0,0,0.0,0.0,0.0,0.0
n000262-fn000687-452.0303-452.8269,n000262,1,0,0,0,0.0,0.0,0.0,0.0
n000262-fn000687-458.1099-458.9019,n000262,2,2,0,0,1.0,0.0,0.0,1.0
n000262-fn000687-482.4736-483.9109,n000262,4,1,0,2,0.75,0.5,0.0,0.25
n000262-fn000687-494.5951-495.7041,n000262,3,1,0,0,0.333333,0.0,0.0,0.333333
n000262-fn000687-509.4664-511.1089,n000262,2,2,0,1,1.5,0.5,0.0,1.0
n000262-fn000687-522.6465-523.5135,n000262,1,1,0,0,1.0,0.0,0.0,1.0
n000262-fn000687-534.4033-535.8829,n000262,5,2,0,0,0.4,0.0,0.0,0.4
n000262-fn000687-546.7550-547.5838,n000262,1,0,0,0,0.0,0.0,0.0,0.0
n000262-fn000687-55.4964-56.8043,n000262,2,0,0,0,0.0,0.0,0.0,0.0
n000262-fn000687-555.6018-556.7086,n000262,2,0,0,0,0.0,0.0,0.0,0.0
n000262-fn000687-569.1834-570.8159,n000262,5,4,0,1,1.0,0.2,0.0,0.8
n000262-fn000687-578.1402-579.3304,n000262,2,0,0,0,0.0,0.0,0.0,0.0
n000262-fn000687-76.3605-78.3586,n000262,2,1,0,0,0.5,0.0,0.0,0.5
n000262-fn000687-87.3836-89.4264,n000262,4,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-103.9771-106.0733,n000263,7,1,0,1,0.285714,0.142857,0.0,0.142857
n000263-fn000690-114.6688-115.6935,n000263,3,1,0,0,0.333333,0.0,0.0,0.333333
n000263-fn000690-129.3939-132.3606,n000263,10,0,1,0,0.1,0.0,0.1,0.0
n000263-fn000690-140.7866-141.5372,n000263,1,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-166.0937-168.2958,n000263,5,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-178.9339-180.7972,n000263,2,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-192.3083-193.4728,n000263,1,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-201.3006-202.3098,n000263,3,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-210.9710-213.2226,n000263,7,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-221.8390-223.8030,n000263,5,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-233.4401-236.0331,n000263,3,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-244.1168-245.2503,n000263,4,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-25.2915-27.3726,n000263,7,0,1,0,0.142857,0.0,0.142857,0.0
n000263-fn000690-256.7147-258.5209,n000263,5,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-269.4195-271.0964,n000263,4,1,0,0,0.25,0.0,0.0,0.25
n000263-fn000690-281.0631-282.7679,n000263,5,1,0,0,0.2,0.0,0.0,0.2
n000263-fn000690-282.7679-284.1113,n000263,6,2,0,0,0.333333,0.0,0.0,0.333333
n000263-fn000690-295.9674-296.8679,n000263,1,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-312.7507-313.6503,n000263,3,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-323.0989-324.3876,n000263,4,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-338.8149-340.3054,n000263,4,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-357.8719-358.6483,n000263,1,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-365.9131-366.8654,n000263,1,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-374.5664-375.9484,n000263,3,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-375.9484-377.3458,n000263,3,0,1,0,0.333333,0.0,0.333333,0.0
n000263-fn000690-378.3738-379.6315,n000263,2,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-390.6572-391.8062,n000263,3,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-392.3652-393.0329,n000263,1,1,0,0,1.0,0.0,0.0,1.0
n000263-fn000690-393.6016-394.5361,n000263,2,0,0,1,0.5,0.5,0.0,0.0
n000263-fn000690-403.6081-404.6639,n000263,1,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-414.9981-416.6439,n000263,4,0,1,0,0.25,0.0,0.25,0.0
n000263-fn000690-422.9303-424.4054,n000263,3,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-43.3534-44.9993,n000263,2,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-433.9624-435.0160,n000263,1,1,0,1,2.0,1.0,0.0,1.0
n000263-fn000690-44.9993-46.4278,n000263,4,1,1,0,0.5,0.0,0.25,0.25
n000263-fn000690-444.1404-445.9572,n000263,1,1,0,0,1.0,0.0,0.0,1.0
n000263-fn000690-453.7899-455.2805,n000263,1,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-467.3042-468.6861,n000263,3,0,0,1,0.333333,0.333333,0.0,0.0
n000263-fn000690-478.6520-480.3444,n000263,4,1,0,0,0.25,0.0,0.0,0.25
n000263-fn000690-488.2586-489.5939,n000263,4,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-496.7444-498.1418,n000263,2,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-507.5972-509.7824,n000263,6,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-58.1690-59.5362,n000263,2,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-59.5362-61.1951,n000263,4,1,1,0,0.5,0.0,0.25,0.25
n000263-fn000690-77.0493-78.8659,n000263,3,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-78.8659-79.9839,n000263,1,1,0,0,1.0,0.0,0.0,1.0
n000263-fn000690-79.9839-82.1734,n000263,3,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-87.4468-88.9071,n000263,6,0,0,0,0.0,0.0,0.0,0.0
n000263-fn000690-90.9865-92.0833,n000263,3,2,0,0,0.666667,0.0,0.0,0.666667
n000264-fn000693-110.5980-111.8699,n000264,4,0,0,0,0.0,0.0,0.0,0.0
n000264-fn000693-112.9463-114.0020,n000264,3,1,0,0,0.333333,0.0,0.0,0.333333
n000264-fn000693-123.8803-124.7764,n000264,3,0,0,0,0.0,0.0,0.0,0.0
n000264-fn000693-125.4218-127.1485,n000264,8,2,0,0,0.25,0.0,0.0,0.25
n000264-fn000693-137.2449-139.2931,n000264,7,4,3,0,1.0,0.0,0.428571,0.571429
n000264-fn000693-139.6237-140.7951,n000264,3,1,0,0,0.333333,0.0,0.0,0.333333
n000264-fn000693-151.4253-153.5336,n000264,4,0,0,0,0.0,0.0,0.0,0.0
n000264-fn000693-162.2445-163.3563,n000264,3,0,0,0,0.0,0.0,0.0,0.0
n000264-fn000693-187.0051-188.2371,n000264,2,0,0,0,0.0,0.0,0.0,0.0
n000264-fn000693-188.2371-190.4668,n000264,3,0,0,0,0.0,0.0,0.0,0.0
n000264-fn000693-201.1989-203.0283,n000264,2,2,0,1,1.5,0.5,0.0,1.0
n000264-fn000693-205.3437-207.8086,n000264,3,0,0,0,0.0,0.0,0.0,0.0
n000264-fn000693-207.8086-209.7758,n000264,5,2,0,0,0.4,0.0,0.0,0.4
n000264-fn000693-210.6738-211.4217,n000264,1,1,0,0,1.0,0.0,0.0,1.0
n000264-fn000693-212.4359-212.9318,n000264,1,1,0,1,2.0,1.0,0.0,1.0
n000264-fn000693-212.9318-213.6626,n000264,1,1,0,1,2.0,1.0,0.0,1.0
n000264-fn000693-216.4251-216.9918,n000264,1,1,0,0,1.0,0.0,0.0,1.0
n000264-fn000693-227.5678-228.6833,n000264,3,0,0,0,0.0,0.0,0.0,0.0
n000264-fn000693-229.1920-230.4382,n000264,1,1,0,0,1.0,0.0,0.0,1.0
n000264-fn000693-244.7159-245.7530,n000264,4,1,0,0,0.25,0.0,0.0,0.25
n000264-fn000693-252.7911-254.1649,n000264,6,3,0,1,0.666667,0.166667,0.0,0.5
n000264-fn000693-257.1610-258.4306,n000264,2,0,0,0,0.0,0.0,0.0,0.0
n000264-fn000693-258.4306-260.6434,n000264,3,1,0,2,1.0,0.666667,0.0,0.333333
n000264-fn000693-26.0385-26.9514,n000264,2,0,0,0,0.0,0.0,0.0,0.0
n000264-fn000693-26.9514-28.7245,n000264,4,0,0,0,0.0,0.0,0.0,0.0
n000264-fn000693-261.5555-262.6863,n000264,4,0,0,0,0.0,0.0,0.0,0.0
n000264-fn000693-263.1642-264.8349,n000264,5,0,0,0,0.0,0.0,0.0,0.0
n000264-fn000693-285.3440-287.5248,n000264,4,3,0,5,2.0,1.25,0.0,0.75
n000264-fn000693-287.5248-289.2577,n000264,4,2,0,0,0.5,0.0,0.0,0.5
n000264-fn000693-296.0590-298.0858,n000264,2,0,0,0,0.0,0.0,0.0,0.0
n000264-fn000693-299.8500-300.3993,n000264,1,0,0,0,0.0,0.0,0.0,0.0
n000264-fn000693-300.3993-301.1051,n000264,2,0,0,0,0.0,0.0,0.0,0.0
n000264-fn000693-305.2636-305.8774,n000264,2,0,1,0,0.5,0.0,0.5,0.0
n000264-fn000693-312.4693-313.8543,n000264,4,1,0,0,0.25,0.0,0.0,0.25
n000264-fn000693-321.9622-323.1777,n000264,2,2,0,0,1.0,0.0,0.0,1.0
n000264-fn000693-325.9380-326.4659,n000264,1,0,0,0,0.0,0.0,0.0,0.0
n000264-fn000693-327.4130-328.1952,n000264,2,1,1,0,1.0,0.0,0.5,0.5
n000264-fn000693-328.1952-329.1741,n000264,3,2,1,0,1.0,0.0,0.333333,0.666667
n000264-fn000693-340.2826-341.0889,n000264,3,3,0,0,1.0,0.0,0.0,1.0
n000264-fn000693-348.3746-349.2266,n000264,3,0,0,1,0.333333,0.333333,0.0,0.0
n000264-fn000693-350.7509-351.8731,n000264,2,2,0,1,1.5,0.5,0.0,1.0
n000264-fn000693-361.8589-363.3338,n000264,3,0,0,0,0.0,0.0,0.0,0.0
n000264-fn000693-365.1816-365.8368,n000264,1,1,0,0,1.0,0.0,0.0,1.0
n000264-fn000693-366.6233-367.6099,n000264,2,0,0,0,0.0,0.0,0.0,0.0
